CustID,AgentBonus,Age,CustTenure,Channel,Occupation,EducationField,Gender,ExistingProdType,Designation,NumberOfPolicy,MaritalStatus,MonthlyIncome,Complaint,ExistingPolicyTenure,SumAssured,Zone,PaymentMethod,LastMonthCalls,CustCareScore
7000549,3685,7.0,18.0,Agent,Small Business,Under Graduate,Male,1,Manager,2.0,Divorced,20472.0,0,1.0,420085.0,West,Monthly,3,3.0
7000550,2792,0.0,6.0,Agent,Salaried,Graduate,Male,5,Executive,5.0,Divorced,17451.0,0,1.0,360189.0,North,Yearly,1,2.0
7000551,2501,8.0,5.0,Agent,Salaried,Graduate,Male,4,Manager,3.0,Single,19240.0,0,1.0,482732.0,North,Yearly,2,2.0
7000552,3640,11.0,7.0,Agent,Salaried,Graduate,Male,4,Senior Manager,3.0,Single,25999.0,0,4.0,374906.0,North,Yearly,8,5.0
7000553,4801,29.0,24.0,Agent,Small Business,Under Graduate,Fe male,3,Manager,3.0,Single,20003.0,0,1.0,796920.0,West,Half Yearly,1,3.0
7000554,4439,22.0,27.0,Agent,Salaried,Graduate,Female,4,AVP,2.0,Divorced,27742.0,0,2.0,483820.0,North,Yearly,8,3.0
7000555,4614,9.0,9.0,Agent,Salaried,Graduate,Fe male,3,Manager,2.0,Divorced,19227.0,0,5.0,904438.0,West,Half Yearly,2,5.0
7000556,2459,5.0,15.0,Agent,Salaried,Post Graduate,Male,3,Executive,2.0,Married,18917.0,0,1.0,430362.0,West,Half Yearly,2,5.0
7000557,3996,24.0,20.0,Agent,Small Business,Diploma,Male,3,VP,3.0,Divorced,33303.0,0,0.0,651407.0,West,Half Yearly,0,4.0
7000558,4171,0.0,8.0,Agent,Salaried,Graduate,Male,3,Executive,2.0,Divorced,17380.0,0,8.0,738302.0,North,Half Yearly,0,5.0
7000559,5171,31.0,5.0,Agent,Salaried,Graduate,Female,4,AVP,2.0,Single,28726.0,1,4.0,951405.0,North,Yearly,3,5.0
7000560,4351,26.0,13.0,Agent,Small Business,Under Graduate,Fe male,5,Manager,4.0,Divorced,19777.0,0,8.0,713554.0,North,Yearly,0,4.0
7000561,4919,10.0,10.0,Third Party Partner,Small Business,Under Graduate,Male,3,Manager,4.0,Divorced,21385.0,1,2.0,752538.0,North,Half Yearly,7,5.0
7000562,8743,35.0,35.0,Online,Salaried,Graduate,Female,5,VP,3.0,Married,34973.0,0,5.0,1416407.0,West,Yearly,10,4.0
7000563,3716,7.0,22.0,Agent,Salaried,Graduate,Male,3,Manager,2.0,Single,21861.0,1,6.0,698678.0,West,Half Yearly,0,3.0
7000564,2197,4.0,9.0,Online,Small Business,Under Graduate,Male,5,Manager,5.0,Single,19969.0,0,2.0,375617.0,North,Yearly,2,3.0
7000565,4530,23.0,14.0,Agent,Small Business,Diploma,Female,5,VP,2.0,Divorced,34845.0,0,0.0,688537.0,West,Yearly,9,3.0
7000566,4531,18.0,14.0,Agent,Small Business,Under Graduate,Female,1,AVP,2.0,Divorced,28320.0,1,9.0,647962.0,West,Monthly,11,2.0
7000567,4056,24.0,24.0,Online,Salaried,Graduate,Female,3,Manager,3.0,Divorced,21347.0,0,12.0,519159.0,North,Half Yearly,13,2.0
7000568,3726,0.0,15.0,Agent,Salaried,Graduate,Fe male,1,Executive,5.0,Unmarried,17743.0,0,3.0,476932.0,West,Monthly,14,2.0
7000569,3364,20.0,3.0,Third Party Partner,Small Business,Under Graduate,Female,3,Senior Manager,5.0,Single,25880.0,1,10.0,632507.0,West,Half Yearly,8,5.0
7000570,3295,0.0,7.0,Online,Salaried,Graduate,Female,4,Executive,2.0,Unmarried,17342.0,0,1.0,467887.0,West,Yearly,2,2.0
7000571,4571,27.0,18.0,Agent,Salaried,Graduate,Female,3,AVP,0.0,Divorced,32650.0,0,0.0,566804.0,West,Half Yearly,1,4.0
7000572,2854,17.0,9.0,Online,Small Business,UG,Fe male,3,Executive,3.0,Single,19025.0,0,4.0,328181.0,North,Half Yearly,7,3.0
7000573,3462,14.0,21.0,Agent,Small Business,Diploma,Male,1,Manager,2.0,Married,24725.0,0,2.0,494995.0,North,Monthly,9,5.0
7000574,3228,3.0,6.0,Agent,Large Business,Engineer,Male,3,Senior Manager,2.0,Divorced,26904.0,1,2.0,600497.0,North,Half Yearly,4,2.0
7000575,3264,20.0,16.0,Agent,Small Business,Under Graduate,Male,3,Exe,4.0,Unmarried,17177.0,0,1.0,0.0,West,Half Yearly,4,4.0
7000576,2703,14.0,3.0,Third Party Partner,Small Business,Diploma,Female,4,Senior Manager,4.0,Divorced,22525.0,0,5.0,335172.0,West,Yearly,12,2.0
7000577,3372,10.0,17.0,Agent,Salaried,Post Graduate,Male,3,Manager,3.0,Married,19834.0,0,4.0,657497.0,West,Half Yearly,0,4.0
7000578,2897,3.0,6.0,Third Party Partner,Salaried,Graduate,Male,3,Exe,5.0,Divorced,17042.0,1,1.0,0.0,West,Half Yearly,2,0.0
7000579,3788,4.0,4.0,Agent,Salaried,Graduate,Female,3,Exe,3.0,Divorced,17220.0,1,2.0,0.0,West,Half Yearly,0,2.0
7000580,2247,4.0,9.0,Agent,Small Business,Under Graduate,Male,3,Executive,4.0,Divorced,16052.0,0,7.0,307877.0,North,Half Yearly,0,5.0
7000581,4099,16.0,0.0,Third Party Partner,Salaried,Post Graduate,Male,3,Executive,3.0,Divorced,17821.0,0,10.0,459069.0,West,Half Yearly,2,3.0
7000582,5136,31.0,26.0,Agent,Small Business,Under Graduate,Male,3,VP,3.0,Divorced,34237.0,1,0.0,960348.0,North,Half Yearly,7,2.0
7000583,2484,10.0,12.0,Agent,Salaried,Post Graduate,Fe male,3,Manager,4.0,Single,19107.0,0,1.0,270746.0,West,Half Yearly,1,4.0
7000584,5849,12.0,35.0,Agent,Small Business,Diploma,Male,3,Manager,5.0,Divorced,23396.0,0,9.0,1140555.0,North,Half Yearly,5,2.0
7000585,3742,22.0,7.0,Third Party Partner,Small Business,Under Graduate,Female,4,Executive,3.0,Married,17007.0,0,7.0,0.0,North,Yearly,3,0.0
7000586,6925,21.0,28.0,Agent,Small Business,Under Graduate,Male,3,VP,2.0,Married,34627.0,0,0.0,1385080.0,West,Half Yearly,2,5.0
7000587,6422,32.0,19.0,Agent,Salaried,Graduate,Female,4,Senior Manager,3.0,Divorced,25686.0,0,16.0,911853.0,West,Yearly,0,5.0
7000588,3768,23.0,0.0,Third Party Partner,Small Business,UG,Fe male,3,Executive,3.0,Divorced,17942.0,0,4.0,576476.0,North,Half Yearly,3,2.0
7000589,3579,18.0,4.0,Agent,Small Business,Under Graduate,Female,4,Senior Manager,2.0,Single,23858.0,0,3.0,447338.0,West,Yearly,8,2.0
7000590,3493,17.0,10.0,Online,Small Business,Under Graduate,Male,4,AVP,5.0,Single,0.0,0,3.0,461097.0,West,Yearly,2,3.0
7000591,4644,23.0,5.0,Agent,Small Business,Under Graduate,Male,4,Senior Manager,2.0,Married,25798.0,0,4.0,715121.0,North,Yearly,0,4.0
7000592,3465,0.0,3.0,Third Party Partner,Small Business,Diploma,Female,3,Executive,2.0,Unmarried,17323.0,1,3.0,464256.0,West,Half Yearly,2,4.0
7000593,3119,9.0,12.0,Agent,Salaried,Graduate,Female,4,Executive,5.0,Single,16416.0,0,1.0,0.0,West,Yearly,0,3.0
7000594,4119,21.0,21.0,Agent,Salaried,Graduate,Fe male,4,Manager,5.0,Married,19615.0,1,2.0,498417.0,North,Yearly,7,2.0
7000595,3492,0.0,21.0,Agent,Salaried,Graduate,Male,3,Executive,3.0,Divorced,17461.0,1,2.0,495892.0,West,Half Yearly,7,2.0
7000596,4744,28.0,28.0,Online,Large Business,Engineer,Male,4,Senior Manager,5.0,Single,23722.0,0,11.0,692682.0,North,Yearly,9,2.0
7000597,2464,5.0,5.0,Agent,Small Business,UG,Male,4,Executive,5.0,Divorced,18955.0,0,1.0,308019.0,West,Yearly,3,3.0
7000598,5990,24.0,36.0,Agent,Salaried,Post Graduate,Male,3,Manager,5.0,Divorced,24957.0,0,1.0,1167988.0,West,Half Yearly,2,4.0
7000599,4594,23.0,0.0,Agent,Large Business,Engineer,Fe male,1,Executive,3.0,Divorced,18376.0,0,11.0,482370.0,West,Monthly,8,3.0
7000600,4526,9.0,14.0,Agent,Salaried,Graduate,Female,4,Senior Manager,3.0,Divorced,23823.0,0,3.0,805694.0,North,Yearly,9,2.0
7000601,2532,10.0,8.0,Agent,Large Business,Engineer,Male,3,Senior Manager,2.0,Divorced,25322.0,0,4.0,268413.0,North,Half Yearly,1,3.0
7000602,4120,4.0,8.0,Online,Salaried,Graduate,Male,5,Executive,3.0,Divorced,19621.0,0,2.0,807600.0,West,Yearly,2,2.0
7000603,4156,4.0,4.0,Third Party Partner,Salaried,Graduate,Male,3,Senior Manager,4.0,Divorced,25976.0,0,2.0,586019.0,North,Half Yearly,2,2.0
7000604,2426,7.0,5.0,Agent,Salaried,Post Graduate,Fe male,3,Manager,3.0,Single,18660.0,0,3.0,305651.0,West,Half Yearly,7,4.0
7000605,2548,13.0,3.0,Agent,Small Business,Under Graduate,Male,4,Senior Manager,5.0,Divorced,25482.0,0,2.0,486706.0,North,Yearly,6,4.0
7000606,4424,4.0,9.0,Agent,Salaried,Graduate,Male,4,Senior Manager,2.0,Married,22119.0,0,2.0,734351.0,West,Yearly,2,3.0
7000607,5408,11.0,27.0,Agent,Large Business,Engineer,Male,3,Senior Manager,5.0,Single,24582.0,1,3.0,584068.0,West,Half Yearly,7,4.0
7000608,1951,12.0,2.0,Third Party Partner,Small Business,UG,Fe male,4,Manager,3.0,Single,19508.0,0,1.0,267260.0,West,Yearly,8,5.0
7000609,2065,12.0,10.0,Agent,Salaried,Graduate,Male,3,Exe,3.0,Married,17207.0,0,2.0,0.0,West,Half Yearly,2,4.0
7000610,5689,11.0,23.0,Third Party Partner,Salaried,Graduate,Male,3,Manager,2.0,Single,22756.0,0,1.0,785082.0,West,Half Yearly,4,2.0
7000611,4773,24.0,5.0,Agent,Salaried,Graduate,Female,4,Manager,2.0,Married,21694.0,1,4.0,639539.0,West,Yearly,0,4.0
7000612,4112,16.0,12.0,Agent,Laarge Business,Engineer,Male,3,Executive,2.0,Divorced,18691.0,1,12.0,793620.0,West,Half Yearly,6,3.0
7000613,2954,0.0,6.0,Agent,Small Business,Under Graduate,Male,3,Executive,3.0,Married,17377.0,0,4.0,336766.0,West,Half Yearly,0,5.0
7000614,1904,6.0,4.0,Agent,Small Business,Under Graduate,Male,4,Executive,4.0,Unmarried,17313.0,1,5.0,308518.0,West,Yearly,2,4.0
7000615,6860,34.0,27.0,Agent,Small Business,Under Graduate,Male,3,AVP,0.0,Divorced,32665.0,0,0.0,1269035.0,West,Half Yearly,7,3.0
7000616,2463,0.0,7.0,Third Party Partner,Small Business,UG,Male,4,Executive,4.0,Married,17596.0,0,6.0,428639.0,West,Yearly,0,4.0
7000617,1973,2.0,2.0,Third Party Partner,Salaried,Post Graduate,Male,3,Manager,3.0,Single,19728.0,1,1.0,315648.0,West,Half Yearly,0,2.0
7000618,2895,6.0,12.0,Third Party Partner,Salaried,Graduate,Fe male,3,Manager,4.0,Divorced,19302.0,0,3.0,550107.0,East,Half Yearly,2,4.0
7000619,3955,4.0,0.0,Online,Salaried,Graduate,Male,4,Executive,2.0,Divorced,17979.0,0,5.0,585396.0,West,Yearly,0,2.0
7000620,7015,42.0,7.0,Online,Small Business,Under Graduate,Male,1,AVP,2.0,Single,0.0,0,8.0,855793.0,West,Monthly,1,2.0
7000621,4530,9.0,23.0,Online,Salaried,Graduate,Female,4,Manager,3.0,Divorced,20593.0,0,1.0,629734.0,North,Yearly,12,3.0
7000622,5343,32.0,27.0,Agent,Salaried,Graduate,Male,3,Senior Manager,4.0,Single,25445.0,0,2.0,764113.0,West,Half Yearly,0,3.0
7000623,2611,10.0,5.0,Agent,Small Business,Diploma,Male,4,Senior Manager,3.0,Married,23740.0,1,1.0,399544.0,North,Yearly,7,3.0
7000624,3853,0.0,19.0,Agent,Salaried,Graduate,Female,3,Executive,2.0,Married,17514.0,0,4.0,762910.0,North,Half Yearly,7,5.0
7000625,4531,27.0,9.0,Agent,Small Business,Under Graduate,Female,3,Senior Manager,4.0,Married,22655.0,0,2.0,811049.0,North,Half Yearly,7,4.0
7000626,7792,39.0,16.0,Agent,Small Business,Diploma,Male,3,AVP,0.0,Divorced,32465.0,0,0.0,1488196.0,West,Half Yearly,9,2.0
7000627,4247,13.0,4.0,Agent,Small Business,Diploma,Male,3,Senior Manager,4.0,Single,22351.0,0,1.0,662484.0,West,Half Yearly,0,4.0
7000628,3098,12.0,15.0,Third Party Partner,Salaried,Graduate,Female,3,Senior Manager,5.0,Divorced,25820.0,0,3.0,560810.0,West,Half Yearly,1,4.0
7000629,6792,27.0,34.0,Third Party Partner,Salaried,Graduate,Male,3,AVP,2.0,Married,27169.0,0,1.0,998461.0,West,Half Yearly,5,3.0
7000630,6579,13.0,7.0,Agent,Small Business,Under Graduate,Male,4,VP,3.0,Single,34626.0,0,0.0,993420.0,West,Yearly,9,3.0
7000631,1707,10.0,3.0,Agent,Large Business,Engineer,Female,4,Exe,4.0,Unmarried,17070.0,1,1.0,0.0,North,Yearly,2,5.0
7000632,3703,4.0,7.0,Online,Salaried,Graduate,Male,3,Manager,4.0,Single,21782.0,0,1.0,385106.0,North,Half Yearly,3,2.0
7000633,5239,16.0,10.0,Online,Salaried,Graduate,Male,3,Manager,2.0,Single,22779.0,0,3.0,539635.0,North,Half Yearly,9,3.0
7000634,3914,23.0,0.0,Third Party Partner,Salaried,Graduate,Male,1,Executive,2.0,Divorced,17791.0,0,2.0,743664.0,North,Monthly,2,5.0
7000635,3640,15.0,0.0,Agent,Salaried,Graduate,Male,4,Executive,4.0,Divorced,18201.0,0,7.0,593353.0,North,Yearly,4,2.0
7000636,4593,9.0,18.0,Third Party Partner,Small Business,Diploma,Male,3,Manager,2.0,Married,19968.0,0,6.0,890972.0,West,Half Yearly,2,5.0
7000637,7030,14.0,35.0,Agent,Large Business,Engineer,Male,4,AVP,4.0,Divorced,28120.0,0,6.0,815480.0,West,Yearly,3,4.0
7000638,1903,8.0,4.0,Third Party Partner,Salaried,Graduate,Male,3,Manager,3.0,Single,19033.0,0,1.0,251236.0,North,Half Yearly,2,4.0
7000639,3475,3.0,0.0,Third Party Partner,Salaried,Graduate,Fe male,3,Executive,4.0,Married,18291.0,0,2.0,357955.0,North,Half Yearly,1,5.0
7000640,1927,10.0,6.0,Agent,Small Business,UG,Male,5,Manager,2.0,Single,19272.0,0,6.0,219701.0,West,Yearly,0,3.0
7000641,3410,20.0,14.0,Agent,Small Business,Under Graduate,Male,4,Manager,2.0,Divorced,20056.0,1,1.0,439828.0,North,Yearly,2,3.0
7000642,4104,25.0,0.0,Agent,Salaried,MBA,Male,1,Executive,3.0,Divorced,17844.0,0,1.0,718221.0,West,Monthly,0,4.0
7000643,4072,0.0,24.0,Third Party Partner,Salaried,Graduate,Male,4,Executive,3.0,Married,17703.0,1,5.0,598538.0,West,Yearly,2,4.0
7000644,2028,6.0,4.0,Online,Small Business,Under Graduate,Male,3,Executive,3.0,Unmarried,16904.0,0,1.0,0.0,North,Half Yearly,0,0.0
7000645,5806,12.0,29.0,Agent,Small Business,Diploma,Female,3,Manager,5.0,Single,23224.0,1,7.0,998632.0,North,Half Yearly,3,3.0
7000646,4546,23.0,5.0,Agent,Salaried,Graduate,Male,3,Executive,2.0,Divorced,19766.0,1,9.0,654650.0,West,Half Yearly,0,3.0
7000647,2642,0.0,16.0,Third Party Partner,Small Business,UG,Male,3,Executive,3.0,Divorced,17610.0,0,1.0,277358.0,North,Half Yearly,2,4.0
7000648,4975,10.0,25.0,Agent,Small Business,Under Graduate,Female,4,Manager,2.0,Married,20731.0,0,3.0,950309.0,West,Yearly,3,3.0
7000649,1754,0.0,4.0,Agent,Salaried,Graduate,Male,4,Executive,3.0,Divorced,17539.0,0,3.0,199945.0,West,Yearly,2,2.0
7000650,5179,26.0,31.0,Agent,Salaried,Graduate,Female,3,Manager,3.0,Divorced,20714.0,0,6.0,750883.0,North,Half Yearly,3,2.0
7000651,4251,21.0,9.0,Agent,Laarge Business,Engineer,Male,3,Executive,3.0,Single,19323.0,0,1.0,709927.0,North,Half Yearly,4,5.0
7000652,2457,7.0,12.0,Agent,Salaried,Graduate,Female,4,Senior Manager,5.0,Divorced,22336.0,0,4.0,324319.0,West,Yearly,10,3.0
7000653,4845,29.0,24.0,Third Party Partner,Small Business,Under Graduate,Female,3,Senior Manager,3.0,Single,28499.0,0,6.0,886604.0,West,Half Yearly,13,4.0
7000654,5176,31.0,16.0,Third Party Partner,Salaried,Graduate,Male,3,AVP,5.0,Single,28758.0,1,2.0,584938.0,West,Half Yearly,14,5.0
7000655,4031,24.0,12.0,Agent,Small Business,Diploma,Male,3,Manager,5.0,Single,20155.0,0,8.0,713487.0,West,Half Yearly,5,5.0
7000656,1898,6.0,8.0,Agent,Small Business,Under Graduate,Male,4,Exe,3.0,Divorced,17258.0,0,1.0,195533.0,West,Yearly,7,2.0
7000657,3347,10.0,10.0,Agent,Small Business,UG,Male,3,Executive,4.0,Single,18597.0,0,4.0,448560.0,West,Half Yearly,2,5.0
7000658,2102,0.0,4.0,Agent,Salaried,Graduate,Female,3,Executive,2.0,Divorced,17515.0,1,1.0,397240.0,North,Half Yearly,0,4.0
7000659,4855,19.0,24.0,Agent,Small Business,UG,Male,1,Executive,2.0,Divorced,19420.0,0,4.0,621440.0,West,Monthly,7,5.0
7000660,2374,9.0,2.0,Agent,Small Business,Diploma,Male,4,Manager,3.0,Divorced,21578.0,0,4.0,272962.0,North,Yearly,4,2.0
7000661,2331,14.0,12.0,Third Party Partner,Small Business,UG,Fe male,4,Manager,2.0,Divorced,19422.0,1,1.0,235395.0,North,Yearly,0,2.0
7000662,5560,33.0,28.0,Agent,Salaried,Graduate,Male,4,Senior Manager,4.0,Married,25274.0,0,9.0,572709.0,West,Yearly,4,4.0
7000663,3255,20.0,20.0,Third Party Partner,Small Business,Under Graduate,Male,4,Manager,5.0,Single,20343.0,0,10.0,436154.0,North,Yearly,9,2.0
7000664,1911,0.0,4.0,Third Party Partner,Salaried,Post Graduate,Male,4,Executive,2.0,Divorced,17376.0,0,2.0,323020.0,West,Yearly,2,2.0
7000665,3459,10.0,17.0,Agent,Small Business,Diploma,Female,5,Manager,3.0,Single,20346.0,0,3.0,487694.0,West,Yearly,3,2.0
7000666,2674,8.0,0.0,Online,Salaried,Graduate,Fe male,3,Executive,5.0,Married,17827.0,0,1.0,360997.0,North,Half Yearly,0,3.0
7000667,7687,38.0,31.0,Agent,Large Business,Engineer,Female,3,VP,5.0,Married,34943.0,0,9.0,1452930.0,North,Half Yearly,2,4.0
7000668,3626,22.0,0.0,Agent,Small Business,UG,Fe male,3,Executive,2.0,Divorced,18131.0,0,4.0,511294.0,West,Half Yearly,8,3.0
7000669,3686,0.0,18.0,Agent,Salaried,Graduate,Male,3,Executive,5.0,Unmarried,17552.0,0,4.0,604491.0,West,Half Yearly,0,3.0
7000670,3506,14.0,14.0,Agent,Small Business,UG,Fe male,3,Executive,3.0,Divorced,19477.0,1,4.0,518867.0,West,Half Yearly,2,3.0
7000671,4080,8.0,20.0,Agent,Salaried,Graduate,Female,4,Manager,2.0,Divorced,21474.0,0,4.0,648730.0,West,Yearly,11,2.0
7000672,3787,23.0,0.0,Agent,Salaried,Graduate,Male,4,Executive,3.0,Single,18033.0,0,5.0,492301.0,West,Yearly,2,3.0
7000673,2511,3.0,0.0,Agent,Salaried,Graduate,Male,3,Executive,3.0,Unmarried,17936.0,1,1.0,318902.0,North,Half Yearly,2,3.0
7000674,5377,27.0,16.0,Agent,Small Business,Under Graduate,Female,3,VP,3.0,Married,33606.0,0,0.0,731267.0,West,Half Yearly,7,2.0
7000675,3949,20.0,20.0,Agent,Salaried,Graduate,Female,5,Exe,2.0,Divorced,17168.0,1,6.0,0.0,North,Yearly,3,5.0
7000676,1964,2.0,0.0,Third Party Partner,Salaried,Graduate,Male,4,Executive,2.0,Divorced,17853.0,1,1.0,314213.0,West,Yearly,0,3.0
7000677,3205,3.0,6.0,Agent,Small Business,Diploma,Female,3,AVP,5.0,Divorced,0.0,0,6.0,416624.0,North,Half Yearly,9,2.0
7000678,2939,15.0,6.0,Online,Salaried,Graduate,Male,5,Executive,3.0,Unmarried,17290.0,0,2.0,496742.0,North,Yearly,0,4.0
7000679,2418,12.0,7.0,Agent,Salaried,MBA,Male,3,Executive,3.0,Divorced,18600.0,0,1.0,372372.0,West,Half Yearly,4,2.0
7000680,2224,7.0,4.0,Online,Salaried,Graduate,Male,4,Exe,5.0,Married,17107.0,0,2.0,0.0,North,Yearly,0,3.0
7000681,4205,13.0,25.0,Agent,Salaried,Graduate,Male,3,Manager,5.0,Married,19115.0,0,3.0,643411.0,North,Half Yearly,3,2.0
7000682,3092,6.0,9.0,Third Party Partner,Small Business,UG,Male,3,Manager,4.0,Divorced,19327.0,0,1.0,463848.0,North,Half Yearly,0,4.0
7000683,4600,23.0,9.0,Third Party Partner,Small Business,Under Graduate,Female,3,AVP,0.0,Divorced,32856.0,0,0.0,671577.0,East,Half Yearly,2,3.0
7000684,2184,4.0,0.0,Agent,Small Business,UG,Male,4,Executive,5.0,Divorced,18196.0,0,4.0,401768.0,North,Yearly,3,3.0
7000685,4090,4.0,25.0,Agent,Salaried,Graduate,Male,3,VP,4.0,Divorced,34081.0,0,0.0,617548.0,West,Half Yearly,3,3.0
7000686,2397,10.0,2.0,Agent,Salaried,Graduate,Male,3,Manager,5.0,Divorced,23966.0,1,6.0,333127.0,North,Half Yearly,7,3.0
7000687,4130,17.0,17.0,Agent,Salaried,Graduate,Female,3,Exe,4.0,Divorced,17210.0,0,5.0,0.0,North,Half Yearly,0,2.0
7000688,2735,5.0,8.0,Third Party Partner,Small Business,UG,Fe male,3,Manager,3.0,Divorced,19539.0,0,1.0,536150.0,West,Half Yearly,1,3.0
7000689,1952,0.0,8.0,Agent,Salaried,Graduate,Male,5,Executive,3.0,Married,17741.0,0,1.0,238084.0,West,Yearly,7,2.0
7000690,4438,9.0,0.0,Agent,Salaried,Graduate,Male,3,Manager,3.0,Married,18491.0,0,11.0,532541.0,West,Half Yearly,9,5.0
7000691,2540,3.0,3.0,Agent,Salaried,Post Graduate,Male,3,Manager,2.0,Single,19541.0,0,4.0,327703.0,West,Half Yearly,17,5.0
7000692,2298,0.0,5.0,Agent,Small Business,Diploma,Male,1,Executive,2.0,Unmarried,17678.0,0,3.0,392982.0,West,Monthly,2,3.0
7000693,2909,17.0,15.0,Agent,Large Business,Engineer,Male,3,Manager,2.0,Married,22379.0,0,1.0,570217.0,West,Half Yearly,4,2.0
7000694,2127,2.0,11.0,Online,Small Business,Under Graduate,Male,1,Manager,5.0,Divorced,21272.0,0,1.0,212720.0,North,Monthly,3,2.0
7000695,4651,9.0,14.0,Agent,Small Business,Diploma,Male,1,Manager,2.0,Married,20220.0,1,6.0,874313.0,West,Monthly,9,5.0
7000696,3194,0.0,6.0,Third Party Partner,Salaried,Post Graduate,Fe male,4,Executive,4.0,Divorced,17743.0,0,1.0,408799.0,North,Yearly,2,5.0
7000697,2200,7.0,4.0,Third Party Partner,Salaried,Graduate,Fe male,3,Manager,3.0,Single,19998.0,1,3.0,303570.0,West,Half Yearly,7,5.0
7000698,3030,3.0,15.0,Agent,Large Business,Engineer,Female,5,Senior Manager,5.0,Married,25252.0,1,3.0,587867.0,North,Yearly,7,2.0
7000699,3734,4.0,19.0,Agent,Small Business,UG,Male,3,Executive,2.0,Divorced,17781.0,0,2.0,672122.0,West,Half Yearly,10,2.0
7000700,3059,3.0,12.0,Agent,Laarge Business,Engineer,Female,4,Manager,4.0,Married,21852.0,0,6.0,413003.0,West,Yearly,3,5.0
7000701,4190,25.0,8.0,Agent,Salaried,Graduate,Male,3,Manager,2.0,Single,19950.0,0,2.0,452466.0,West,Half Yearly,1,2.0
7000702,2044,10.0,4.0,Agent,Small Business,UG,Male,3,Executive,4.0,Divorced,18579.0,1,2.0,257505.0,North,Half Yearly,7,4.0
7000703,3947,8.0,24.0,Third Party Partner,Small Business,Under Graduate,Female,3,Senior Manager,5.0,Divorced,28191.0,1,2.0,509129.0,West,Half Yearly,0,3.0
7000704,4060,20.0,12.0,Online,Small Business,Diploma,Female,4,Senior Manager,2.0,Divorced,25377.0,1,2.0,406032.0,North,Yearly,12,5.0
7000705,2241,13.0,11.0,Agent,Salaried,Graduate,Male,3,Exe,5.0,Divorced,17235.0,1,6.0,448110.0,West,Half Yearly,8,4.0
7000706,5610,6.0,17.0,Third Party Partner,Salaried,Graduate,Female,3,Senior Manager,3.0,Married,25502.0,0,2.0,1099646.0,West,Half Yearly,4,5.0
7000707,2382,14.0,7.0,Agent,Salaried,Graduate,Female,1,Exe,2.0,Divorced,17011.0,0,4.0,0.0,North,Monthly,7,0.0
7000708,2360,9.0,9.0,Online,Small Business,Under Graduate,Female,4,Executive,4.0,Unmarried,16859.0,1,2.0,0.0,North,Yearly,0,0.0
7000709,1876,4.0,6.0,Agent,Salaried,Graduate,Fe male,3,Executive,2.0,Married,18760.0,0,2.0,196980.0,North,Half Yearly,2,2.0
7000710,4261,21.0,13.0,Agent,Salaried,Graduate,Male,3,AVP,0.0,Divorced,32779.0,0,0.0,541181.0,West,Half Yearly,9,5.0
7000711,4803,19.0,29.0,Agent,Small Business,Under Graduate,Male,3,Manager,5.0,Divorced,21833.0,1,6.0,566785.0,North,Half Yearly,1,2.0
7000712,3054,6.0,9.0,Agent,Small Business,Under Graduate,Female,4,Manager,5.0,Single,21812.0,0,4.0,418354.0,North,Yearly,8,5.0
7000713,3227,19.0,13.0,Agent,Salaried,Graduate,Female,4,Manager,2.0,Single,20171.0,0,1.0,348555.0,West,Yearly,5,3.0
7000714,7990,24.0,32.0,Agent,Salaried,Graduate,Male,5,VP,2.0,Divorced,34740.0,0,0.0,1454216.0,North,Yearly,7,5.0
7000715,7416,30.0,15.0,Agent,Small Business,Under Graduate,Male,4,VP,3.0,Divorced,33711.0,0,0.0,756475.0,West,Yearly,0,3.0
7000716,3551,11.0,4.0,Third Party Partner,Laarge Business,Engineer,Male,3,Executive,4.0,Divorced,18692.0,0,2.0,486553.0,West,Half Yearly,7,3.0
7000717,3863,0.0,23.0,Agent,Large Business,Engineer,Male,1,Executive,4.0,Unmarried,17559.0,0,1.0,579447.0,North,Monthly,0,2.0
7000718,3679,0.0,4.0,Agent,Salaried,Graduate,Male,3,Executive,3.0,Married,17517.0,0,2.0,606964.0,North,Half Yearly,3,4.0
7000719,3027,15.0,18.0,Agent,Salaried,Graduate,Male,3,Manager,2.0,Married,21623.0,1,2.0,478301.0,West,Half Yearly,0,3.0
7000720,5655,17.0,6.0,Agent,Salaried,Graduate,Male,4,VP,2.0,Single,33265.0,0,0.0,605090.0,North,Yearly,0,3.0
7000721,4980,25.0,5.0,Agent,Salaried,Graduate,Female,4,AVP,2.0,Married,0.0,0,10.0,956129.0,West,Yearly,7,2.0
7000722,2814,0.0,17.0,Agent,Large Business,Engineer,Fe male,1,Executive,3.0,Divorced,17585.0,0,2.0,315123.0,West,Monthly,0,1.0
7000723,3653,15.0,18.0,Agent,Small Business,Diploma,Male,3,VP,4.0,Divorced,33213.0,0,0.0,705112.0,West,Half Yearly,10,5.0
7000724,4676,19.0,14.0,Agent,Small Business,Diploma,Male,1,Senior Manager,3.0,Married,23380.0,1,3.0,565796.0,West,Monthly,8,4.0
7000725,3419,7.0,0.0,Agent,Salaried,Graduate,Fe male,1,Executive,2.0,Single,17994.0,1,4.0,464965.0,West,Monthly,1,5.0
7000726,2109,2.0,6.0,Agent,Salaried,Graduate,Male,3,Executive,3.0,Divorced,16223.0,0,3.0,398599.0,West,Half Yearly,1,4.0
